timestamp,machine_id,energy_consumption_kwh,compressed_air_usage,cooling_water_usage,power_peak_kw,energy_cost
2026-01-02 13:40:00,M02,37.36,15.85,11.76,52.56,120.07
2026-01-02 13:45:00,M03,54.82,22.8,15.03,56.59,144.86
2026-01-02 13:50:00,M01,44.06,20.69,15.06,76.26,116.86
2026-01-02 13:55:00,M01,41.62,23.31,14.57,57.06,62.23
2026-01-02 14:00:00,M04,41.89,25.52,13.78,62.62,94.11
2026-01-02 14:05:00,M03,45.79,19.53,18.89,49.76,46.75
2026-01-02 14:10:00,M01,26.89,19.39,15.77,60.7,145.59
2026-01-02 14:15:00,M02,36.85,14.6,16.71,53.16,56.52
2026-01-02 14:20:00,M02,35.375,19.095,17.009999999999998,57.07,42.17
2026-01-02 14:25:00,M01,37.58,24.23,11.44,58.91,105.9
2026-01-02 14:30:00,M01,37.0,22.86,18.54,54.99,91.75
2026-01-02 14:35:00,M02,33.9,23.59,17.31,74.91,110.83
2026-01-02 14:40:00,M01,40.32,21.84,15.27,57.36,41.92
2026-01-02 14:45:00,M01,33.24,22.6,19.62,55.49,85.43
2026-01-02 14:50:00,M02,25.91,22.66,15.18,57.27,87.06
2026-01-02 14:55:00,M04,45.42,28.28,14.42,59.83,126.5
2026-01-02 15:00:00,M02,38.86,23.28,14.24,50.84,63.99
2026-01-02 15:05:00,M03,46.01,14.4,10.93,72.04,34.71
2026-01-02 15:10:00,M03,27.47,20.89,12.64,60.62,26.05
2026-01-02 15:15:00,M03,34.96,22.325000000000003,15.67,47.72,90.81
2026-01-02 15:20:00,M02,44.265,20.05,18.55,59.02,75.59
2026-01-02 15:25:00,M01,33.045,13.47,16.99,63.69,100.06
2026-01-02 15:30:00,M04,41.36,21.69,14.97,65.86,46.78
2026-01-02 15:35:00,M04,37.85,22.475,8.23,80.14,84.72
2026-01-02 15:40:00,M01,32.85,17.71,13.05,89.4,41.06
2026-01-02 15:45:00,M01,53.32,21.75,17.87,55.07,34.85
2026-01-02 15:50:00,M03,41.27,23.76,18.7,73.6,126.41
2026-01-02 15:55:00,M04,38.06,23.26,13.6,59.81,121.58
2026-01-02 16:00:00,M02,49.67,20.77,5.07,63.45,116.75
2026-01-02 16:05:00,M03,35.17,17.47,14.76,58.19,81.11
2026-01-02 16:10:00,M04,41.09,20.03,12.11,65.63,134.93
2026-01-02 16:15:00,M04,32.16,24.46,19.1,58.82,71.45
2026-01-02 16:20:00,M04,34.39,21.77,7.51,67.3,46.14
2026-01-02 16:25:00,M04,33.35,19.04,16.61,53.62,131.36
2026-01-02 16:30:00,M01,46.34,20.88,17.01,55.416666666666664,105.7
2026-01-02 16:35:00,M04,36.98,21.01,13.12,58.55,142.49
2026-01-02 16:40:00,M02,40.69,19.3,17.68,68.56,63.1
2026-01-02 16:45:00,M03,29.07,17.91,18.4,41.5,124.68
2026-01-02 16:50:00,M03,44.37,18.25,16.51,57.98,75.62
2026-01-02 16:55:00,M03,48.46,13.1,16.74,74.46,138.5
2026-01-02 17:00:00,M04,44.46,22.47,13.3,55.95,54.13
2026-01-02 17:05:00,M03,27.5,5.83,15.7,61.73,136.7
2026-01-02 17:10:00,M02,39.32,16.89,16.77,78.16,63.39
2026-01-02 17:15:00,M02,37.95,17.805,19.12,61.86,140.77
2026-01-02 17:20:00,M02,35.1,18.72,16.85,59.26,101.46
2026-01-02 17:25:00,M03,29.06,19.12,15.905,48.45,27.54
2026-01-02 17:30:00,M01,29.01,17.49,14.36,55.763333333333335,90.24
2026-01-02 17:35:00,M04,26.36,21.72,13.795,65.73,80.69
2026-01-02 17:40:00,M02,24.35,24.23,20.7,55.8,25.68
2026-01-02 17:45:00,M04,33.62,23.06,14.29,60.38,120.61
2026-01-02 17:50:00,M02,34.12,18.95,12.29,72.55,62.35
2026-01-02 17:55:00,M02,36.13,16.95,12.56,56.65,99.9
2026-01-02 18:00:00,M02,36.27,19.6,11.74,77.65,91.77
2026-01-02 18:05:00,M02,30.08,22.25,15.44,56.63,52.78
2026-01-02 18:10:00,M01,21.61,21.09,19.09,56.11,59.16
2026-01-02 18:15:00,M02,29.49,24.03,15.96,56.98,53.724999999999994
2026-01-02 18:20:00,M03,48.34,25.12,16.11,54.17,48.29
2026-01-02 18:25:00,M01,39.64,25.49,10.75,58.745000000000005,25.36
2026-01-02 18:30:00,M01,42.67,21.31,14.07,61.38,25.564999999999998
2026-01-02 18:35:00,M01,29.86,19.02,18.7,53.59,25.77
2026-01-02 18:40:00,M01,32.555,18.14,11.43,66.0,34.0
2026-01-02 18:45:00,M02,49.09,14.35,14.85,55.99,116.47
2026-01-02 18:50:00,M01,35.25,23.71,17.72,61.29,24.71
2026-01-02 18:55:00,M03,35.41,21.18,16.8,59.7,84.43
2026-01-02 19:00:00,M02,37.41,28.41,15.01,61.21,99.61000000000001
2026-01-02 19:05:00,M03,32.56,15.3,15.2,49.63,114.79
2026-01-02 19:10:00,M03,36.12,18.87,19.29,63.52,145.29
2026-01-02 19:15:00,M02,36.459999999999994,15.86,18.58,62.15,50.07
2026-01-02 19:20:00,M02,35.51,23.43,12.79,48.93,25.36
2026-01-02 19:25:00,M03,27.35,24.85,21.47,66.52,39.64
2026-01-02 19:30:00,M04,32.97,25.14,16.51,68.37,91.04
2026-01-02 19:35:00,M01,26.95,24.71,13.79,69.545,54.2
2026-01-02 19:40:00,M01,25.6,20.09,15.54,77.8,25.27
2026-01-02 19:45:00,M01,33.15,18.37,14.7,47.28,95.02
2026-01-02 19:50:00,M04,37.3,19.895,9.6,59.32,90.41
2026-01-02 19:55:00,M04,45.45,14.65,18.06,71.84,60.36
2026-01-02 20:00:00,M02,40.09,17.25,11.98,62.84,72.78
2026-01-02 20:05:00,M01,30.2,22.16,16.61,55.81,38.36
2026-01-02 20:10:00,M04,27.24,23.34,11.23,66.39,123.86
2026-01-02 20:15:00,M04,37.81,19.92,9.15,60.035,64.53
2026-01-02 20:20:00,M04,30.49,18.67,13.06,53.68,76.56
2026-01-02 20:25:00,M01,31.8,19.55,9.21,53.55,104.56
2026-01-02 20:30:00,M04,32.515,23.03,15.55,47.11,29.96
2026-01-02 20:35:00,M03,28.36,13.46,10.98,51.46,134.48
2026-01-02 20:40:00,M04,34.54,22.74,14.17,75.2,23.6
2026-01-02 20:45:00,M01,24.4,16.89,11.795000000000002,55.79,90.14
2026-01-02 20:50:00,M04,37.48,18.6,13.54,58.49,118.995
2026-01-02 20:55:00,M01,35.59,23.54,14.38,77.84,147.85
2026-01-02 21:00:00,M01,50.58,24.39,11.87,59.07,74.62
2026-01-02 21:05:00,M02,31.96,22.68,14.01,54.53,127.23
2026-01-02 21:10:00,M01,34.09,15.33,18.95,67.98,133.79
2026-01-02 21:15:00,M04,34.67,19.945,12.91,36.59,37.67
2026-01-02 21:20:00,M01,33.67,10.3,17.74,60.51,62.3
2026-01-02 21:25:00,M03,35.43,19.55,17.18,52.39,64.88
2026-01-02 21:30:00,M02,34.98,17.17,17.75,60.66,119.68
2026-01-02 21:35:00,M02,39.99,25.7,17.32,67.49,97.13
2026-01-02 21:40:00,M02,31.54,24.08,12.21,56.26,116.17
2026-01-02 21:45:00,M04,35.12,21.29,14.63,49.82,135.23
2026-01-02 21:50:00,M03,22.3,14.89,12.91,49.42,133.58
2026-01-02 21:55:00,M03,24.125,13.61,8.64,69.26,97.36
2026-01-02 22:00:00,M03,25.95,22.34,13.07,53.09,38.43
2026-01-02 22:05:00,M03,40.88,26.61,15.14,62.29,126.6
2026-01-02 22:10:00,M02,43.53,24.32,16.36,55.04,121.625
2026-01-02 22:15:00,M02,31.98,17.63,14.04,53.82,116.65
2026-01-02 22:20:00,M02,27.0,19.46,12.66,56.73,146.64
2026-01-02 22:25:00,M02,22.02,18.4,12.98,69.94,119.68
2026-01-02 22:30:00,M04,43.3,22.97,13.67,51.93,97.11
2026-01-02 22:35:00,M01,36.17,19.1,15.19,57.0,106.84
2026-01-02 22:40:00,M01,33.5,20.79,17.3,58.88,89.78
2026-01-02 22:45:00,M02,36.09,22.83,10.87,67.47,108.07
2026-01-02 22:50:00,M01,26.9,20.06,13.54,61.69,24.95
2026-01-02 22:55:00,M02,26.62,16.6,12.24,65.0,127.42
2026-01-02 23:00:00,M03,32.76,18.53,13.92,57.33,92.38
2026-01-02 23:05:00,M03,36.59,22.82,12.95,45.87,62.68
2026-01-02 23:10:00,M03,29.89,16.45,14.61,59.4,87.66
2026-01-02 23:15:00,M02,37.18,20.87,16.37,61.6,112.64
2026-01-02 23:20:00,M03,31.665,25.62,9.97,67.48,26.99
2026-01-02 23:25:00,M03,33.44,18.01,19.95,50.46,27.33
2026-01-02 23:30:00,M03,34.01,20.52,15.96,59.5,39.34
2026-01-02 23:35:00,M04,42.29,21.82,15.06,49.46,92.79
2026-01-02 23:40:00,M01,26.33,12.41,6.39,52.31,115.81
2026-01-02 23:45:00,M02,38.88,25.82,14.57,53.9,80.93
2026-01-02 23:50:00,M03,25.73,20.41,15.66,54.24,147.35
2026-01-02 23:55:00,M01,27.23,23.93,12.37,57.02,47.77
2026-01-03 00:00:00,M04,42.04,21.195,16.79,51.65,20.41
2026-01-03 00:05:00,M03,43.99,23.25,17.86,58.41,62.7
2026-01-03 00:10:00,M03,42.95,13.44,9.65,66.87,41.01
2026-01-03 00:15:00,M02,33.3,20.01,15.93,55.235,31.77
2026-01-03 00:20:00,M04,41.79,20.57,16.36,63.22,30.49
2026-01-03 00:25:00,M01,35.57,24.43,19.18,59.74,70.8
2026-01-03 00:30:00,M03,32.02,20.78,16.24,59.21,57.59
2026-01-03 00:35:00,M02,28.41,23.51,11.91,56.57,137.72
2026-01-03 00:40:00,M04,31.31,12.89,13.67,53.77,47.32
2026-01-03 00:45:00,M04,40.32,25.38,15.67,74.2,31.51
2026-01-03 00:50:00,M04,29.68,15.02,17.27,48.61,141.86
2026-01-03 00:55:00,M01,32.13,19.98,13.28,67.15,29.44
2026-01-03 01:00:00,M01,30.64,19.36,17.61,62.02,109.66
2026-01-03 01:05:00,M03,29.67,18.18,11.28,49.17,119.42
2026-01-03 01:10:00,M02,34.545,22.46,12.71,62.21,129.18
2026-01-03 01:15:00,M02,40.68,22.81,13.15,69.66,39.7
2026-01-03 01:20:00,M03,33.36,26.4,11.55,64.47,60.33
2026-01-03 01:25:00,M02,37.94,20.73,13.3,57.52,119.02
2026-01-03 01:30:00,M02,33.51,22.4,17.31,60.37,98.71
2026-01-03 01:35:00,M04,38.52,11.21,12.0,52.83,23.72
2026-01-03 01:40:00,M03,30.35,29.88,15.26,58.58,76.74
2026-01-03 01:45:00,M01,32.89,20.66,12.46,56.89,72.33
2026-01-03 01:50:00,M02,49.51,26.25,21.02,54.68,87.13
2026-01-03 01:55:00,M04,34.42,28.56,12.67,62.13,128.97
2026-01-03 02:00:00,M04,44.83,20.19,13.67,66.27,30.96
2026-01-03 02:05:00,M02,41.23,22.555,12.95,68.2,53.63
2026-01-03 02:10:00,M01,35.14,12.09,10.38,53.25,35.84
2026-01-03 02:15:00,M01,38.91,21.02,19.39,61.69,71.46
2026-01-03 02:20:00,M02,44.084999999999994,18.86,15.3,65.86,112.46
2026-01-03 02:25:00,M02,46.94,27.12,17.82,71.77,135.28
2026-01-03 02:30:00,M03,34.04,18.97,13.6,57.79,94.255
2026-01-03 02:35:00,M01,19.69,24.0,16.93,47.87,53.23
2026-01-03 02:40:00,M04,34.42,19.98,14.3,64.84,54.64
2026-01-03 02:45:00,M03,34.19,17.46,5.75,50.79,56.05
2026-01-03 02:50:00,M04,36.583333333333336,18.91,17.11,63.41,66.76
2026-01-03 02:55:00,M03,33.36,15.57,15.29,63.0,52.71
2026-01-03 03:00:00,M03,33.86,25.98,12.57,65.68,129.82
2026-01-03 03:05:00,M04,38.74666666666666,21.48,10.1,59.69,92.73
2026-01-03 03:10:00,M03,31.85,16.06,16.69,48.33,107.06
2026-01-03 03:15:00,M03,25.82,13.829999999999998,13.43,66.56,73.13
2026-01-03 03:20:00,M02,40.14,13.92,20.34,55.46,148.26
2026-01-03 03:25:00,M04,40.91,15.71,20.06,60.89,91.63
2026-01-03 03:30:00,M04,40.89,21.97,10.95,44.75,44.48
2026-01-03 03:35:00,M01,44.43,18.89,12.05,61.67,88.625
2026-01-03 03:40:00,M01,36.27,18.6,13.78,61.07,132.77
2026-01-03 03:45:00,M04,40.87,17.46,11.95,59.09,47.18
2026-01-03 03:50:00,M03,32.34,11.6,19.72,62.15,67.89
2026-01-03 03:55:00,M04,34.33,22.84,18.05,55.6,122.82
2026-01-03 04:00:00,M03,43.02,15.27,14.47,60.965,116.77
2026-01-03 04:05:00,M03,32.18,17.29,10.77,59.78,102.86
2026-01-03 04:10:00,M02,44.7,21.25,15.2,59.82,88.95
2026-01-03 04:15:00,M03,34.05,17.64,10.08,67.94,59.26
2026-01-03 04:20:00,M03,37.88,19.46,16.53,64.77,90.59
2026-01-03 04:25:00,M02,37.54,23.16,14.15,59.1,44.71
2026-01-03 04:30:00,M01,34.42,22.3,19.56,49.81,38.42
2026-01-03 04:35:00,M03,37.333333333333336,12.76,16.85,43.47,138.91
2026-01-03 04:40:00,M02,41.54,19.21,19.7,50.0,56.08
2026-01-03 04:45:00,M02,29.67,14.9,18.62,72.77,65.99
2026-01-03 04:50:00,M04,27.79,19.67,11.58,66.51,93.02
2026-01-03 04:55:00,M04,34.44,22.24,14.84,55.87,69.14
2026-01-03 05:00:00,M04,37.06,16.06,14.54,53.29,45.26
2026-01-03 05:05:00,M04,29.54,15.14,15.23,65.98,148.13
2026-01-03 05:10:00,M01,32.46,19.31,18.9,57.84,94.59
2026-01-03 05:15:00,M04,33.78,19.71,10.36,65.72,53.08
2026-01-03 05:20:00,M01,30.5,15.56,18.12,57.73,123.35
2026-01-03 05:25:00,M03,36.78666666666667,26.19,19.06,62.42,92.86
2026-01-03 05:30:00,M01,32.77,23.39,15.04,65.44,60.69
2026-01-03 05:35:00,M01,39.91,19.62,8.28,56.66,112.24
2026-01-03 05:40:00,M01,39.65,26.35,12.65,52.81,116.11
2026-01-03 05:45:00,M04,31.85,16.2,17.0,54.28,27.18
2026-01-03 05:50:00,M01,27.17,20.27,11.58,65.57,143.94
2026-01-03 05:55:00,M02,40.61,22.81,11.9,42.9,58.62
2026-01-03 06:00:00,M04,44.01,19.34,13.63,50.06,137.11
2026-01-03 06:05:00,M02,37.495000000000005,17.22,15.5,53.61,145.53
2026-01-03 06:10:00,M03,36.24,16.47,10.5,51.78,593.8885908087076
2026-01-03 06:15:00,M03,32.89,20.39,13.44,46.7,593.8885908087076
2026-01-03 06:20:00,M03,31.38,25.39,13.67,70.76,141.5
2026-01-03 06:25:00,M03,34.69,21.77,8.77,68.81,112.3
2026-01-03 06:30:00,M01,29.94666666666667,19.17,16.2,62.26666666666666,90.53
2026-01-03 06:35:00,M03,21.62,19.04,13.33,57.75,144.12
2026-01-03 06:40:00,M02,34.38,16.2,16.4,65.64,147.07
2026-01-03 06:45:00,M01,32.723333333333336,13.37,12.04,58.96333333333333,146.21
2026-01-03 06:50:00,M02,33.76,18.27,9.55,63.9,90.26
2026-01-03 06:55:00,M03,38.05,17.01,17.89,62.41,134.14
2026-01-03 07:00:00,M03,32.06,24.63,15.59,48.83,60.54
2026-01-03 07:05:00,M04,24.78,23.36,13.97,45.84,99.95000000000002
2026-01-03 07:10:00,M03,34.94,14.61,16.18,53.16,139.36
2026-01-03 07:15:00,M03,38.73,8.9,15.36,49.025,70.57
2026-01-03 07:20:00,M01,35.5,24.51,11.82,55.66,78.0
2026-01-03 07:25:00,M01,29.07,19.48,16.24,54.37,96.33
2026-01-03 07:30:00,M03,49.32,18.19,15.54,44.89,113.94
2026-01-03 07:35:00,M03,36.95,22.3,14.42,66.48,94.23
2026-01-03 07:40:00,M01,36.78,21.51,14.18,54.82,77.84
2026-01-03 07:45:00,M02,27.07,26.72,14.24,62.16,87.41
2026-01-03 07:50:00,M02,30.19,22.23,12.1,63.665,82.3
2026-01-03 07:55:00,M04,26.380000000000003,20.4,14.265,53.7,133.28
2026-01-03 08:00:00,M04,27.98,17.5,14.56,61.56,128.6
2026-01-03 08:05:00,M04,19.8,18.77,13.985,67.6,116.15
2026-01-03 08:10:00,M04,30.075000000000003,17.314999999999998,13.41,60.67,103.7
2026-01-03 08:15:00,M01,38.56,14.07,18.84,54.28,593.8885908087076
2026-01-03 08:20:00,M02,34.96,15.88,17.84,65.17,109.91
2026-01-03 08:25:00,M04,40.35,15.86,12.16,64.86,37.75
2026-01-03 08:30:00,M04,39.21,13.5,10.18,61.57,108.81
2026-01-03 08:35:00,M02,30.02,16.84,11.71,63.92,78.11
2026-01-03 08:40:00,M01,34.04,16.54,14.07,60.23,63.34
2026-01-03 08:45:00,M01,46.14,19.01,16.09,48.58,104.79
2026-01-03 08:50:00,M02,41.32,14.93,15.95,59.07,93.71
2026-01-03 08:55:00,M02,27.12,28.16,15.07,55.65,118.99
2026-01-03 09:00:00,M04,35.95,15.375,10.57,61.46,51.39
2026-01-03 09:05:00,M04,35.82,17.25,18.18,51.46,25.59
2026-01-03 09:10:00,M02,34.45,18.55,12.78,64.18,114.06
2026-01-03 09:15:00,M01,26.14,22.16,14.03,72.63,593.8885908087076
2026-01-03 09:20:00,M01,36.45,17.95,14.71,57.48,98.82
2026-01-03 09:25:00,M04,36.16,19.47,15.504999999999999,44.48,92.96
2026-01-03 09:30:00,M04,29.76,20.27,12.83,52.13,33.12
2026-01-03 09:35:00,M02,33.42,27.12,15.1,45.95,29.65
2026-01-03 09:40:00,M01,36.64,12.67,14.87,58.6,123.04
2026-01-03 09:45:00,M04,29.29,22.03,13.945,65.78,90.82
2026-01-03 09:50:00,M02,30.72,25.17,19.32,70.05,143.54
2026-01-03 09:55:00,M01,33.9,19.4,17.82,73.24,110.4
2026-01-03 10:00:00,M01,37.75,16.115,12.78,62.535,100.43
2026-01-03 10:05:00,M02,23.86,22.65,12.24,72.9,147.94
2026-01-03 10:10:00,M01,26.76,12.83,16.26,51.83,81.57
2026-01-03 10:15:00,M01,36.3,19.85,17.33,63.31,593.8885908087076
2026-01-03 10:20:00,M04,35.09,13.14,15.06,59.93,44.34
2026-01-03 10:25:00,M02,39.11,18.2,16.92,52.98,53.35
2026-01-03 10:30:00,M02,41.19,10.94,15.41,61.9,134.13
2026-01-03 10:35:00,M01,38.89,20.97,18.4,53.25,119.35
2026-01-03 10:40:00,M02,38.77,20.78,12.77,65.74,108.27
2026-01-03 10:45:00,M02,32.375,20.01,13.87,67.66,42.29
2026-01-03 10:50:00,M01,36.879999999999995,22.65,16.88,61.07,144.82
2026-01-03 10:55:00,M02,25.98,20.66,15.4,63.1,26.44
2026-01-03 11:00:00,M02,41.3,21.83,14.58,64.18,31.69
2026-01-03 11:05:00,M03,34.08,25.325000000000003,12.07,48.94,143.65
2026-01-03 11:10:00,M01,34.87,24.33,20.94,68.89,145.17
2026-01-03 11:15:00,M04,40.89,18.86,13.0,54.08,78.69
2026-01-03 11:20:00,M04,32.92,22.0,10.94,68.16,23.71
2026-01-03 11:25:00,M01,48.2,21.27,15.07,66.87,35.245000000000005
2026-01-03 11:30:00,M01,35.06,21.87,17.01,57.23,46.78
2026-01-03 11:35:00,M02,36.42,18.59,11.13,68.33,132.6
2026-01-03 11:40:00,M01,39.71,23.42,17.53,60.5,82.42
2026-01-03 11:45:00,M04,31.51,19.81,16.18,56.02,139.67
2026-01-03 11:50:00,M03,38.57,28.35,13.4,54.72,116.17
2026-01-03 11:55:00,M02,30.025,14.52,12.17,67.09,87.04
2026-01-03 12:00:00,M02,23.63,16.445,16.33,61.395,68.29
2026-01-03 12:05:00,M04,30.95,16.41,14.13,54.17,22.14
2026-01-03 12:10:00,M02,32.14,18.37,12.35,55.7,97.51
2026-01-03 12:15:00,M01,40.34,14.98,14.76,58.21,140.72
2026-01-03 12:20:00,M04,34.69,27.63,13.12,68.2,123.65
2026-01-03 12:25:00,M03,42.17,22.49,16.59,64.65,55.1
2026-01-03 12:30:00,M03,30.52,20.95,12.03,57.94,60.66
2026-01-03 12:35:00,M01,38.635000000000005,16.9,19.7,66.68,53.01
2026-01-03 12:40:00,M02,33.15,15.61,20.01,63.34,82.09
2026-01-03 12:45:00,M03,42.38,17.53,11.7,54.56,76.06
2026-01-03 12:50:00,M01,36.93,19.58,16.84,71.53,74.6
2026-01-03 12:55:00,M02,31.87,25.44,18.03,53.59,28.71
2026-01-03 13:00:00,M01,35.12,17.34,13.3,72.7,64.245
2026-01-03 13:05:00,M02,21.36,21.45,15.35,40.26,99.78
2026-01-03 13:10:00,M01,34.66,18.3,14.87,73.25,62.3
2026-01-03 13:15:00,M02,29.65,13.88,10.33,53.4,44.99
2026-01-03 13:20:00,M01,49.33,20.96,13.49,62.09,73.34
2026-01-03 13:25:00,M01,30.42,23.62,15.38,59.13,58.46
2026-01-03 13:30:00,M01,34.51,16.37,15.77,63.9,135.75
2026-01-03 13:35:00,M02,37.94,18.14,16.07,67.55,144.17
2026-01-03 13:40:00,M03,37.22,17.57,14.05,70.1,86.65
2026-01-03 13:45:00,M04,37.4,21.45,13.23,63.51,108.89
2026-01-03 13:50:00,M04,40.11,18.73,20.37,54.46,131.13
2026-01-03 13:55:00,M03,20.7,22.64,12.08,61.76,69.6
2026-01-03 14:00:00,M04,34.12,18.5,12.7,69.8,63.8
2026-01-03 14:05:00,M01,36.24,22.94,14.754999999999999,64.1,140.02
2026-01-03 14:10:00,M03,35.27,18.66,13.285,65.42,24.69
2026-01-03 14:15:00,M01,38.23,17.51,13.74,60.68,117.01
2026-01-03 14:20:00,M03,28.3,24.88,14.49,71.44,75.56
2026-01-03 14:25:00,M02,41.54,15.76,13.07,59.45,45.69
2026-01-03 14:30:00,M04,22.37,21.86,19.18,50.63,23.58
2026-01-03 14:35:00,M01,45.21,17.82,14.22,58.85,140.59
2026-01-03 14:40:00,M01,33.42,22.82,14.43,62.81,86.28
2026-01-03 14:45:00,M02,40.78,20.14,13.53,66.24,117.5
2026-01-03 14:50:00,M03,33.89,22.36,15.07,63.16,29.63
2026-01-03 14:55:00,M01,36.64,21.52,10.04,63.24,39.26
2026-01-03 15:00:00,M01,37.745000000000005,22.02,12.135,74.56,56.31
2026-01-03 15:05:00,M01,38.85,26.45,14.23,56.21,73.81
2026-01-03 15:10:00,M02,41.82,20.08,5.96,42.6,21.82
2026-01-03 15:15:00,M04,35.36,20.35,17.07,63.19,86.71
2026-01-03 15:20:00,M04,41.24,23.68,16.62,72.29,143.36
2026-01-03 15:25:00,M03,39.89,19.84,15.73,52.27,40.47
2026-01-03 15:30:00,M01,40.15,22.89,19.02,57.5,75.845
2026-01-03 15:35:00,M04,28.4,21.22,12.07,62.78,111.22
2026-01-03 15:40:00,M01,35.19,21.46,14.81,59.443333333333335,113.14
2026-01-03 15:45:00,M03,42.25,18.03,11.38,59.39,131.93
2026-01-03 15:50:00,M04,29.475,21.33,12.42,59.51,138.42
2026-01-03 15:55:00,M01,42.28,23.86,13.84,61.38666666666666,102.56
2026-01-03 16:00:00,M04,30.55,22.39,19.91,65.67,143.79
2026-01-03 16:05:00,M04,36.15,23.415,12.94,58.019999999999996,66.38
2026-01-03 16:10:00,M03,41.92,17.69,20.87,62.325,37.71
2026-01-03 16:15:00,M03,30.09,19.29,17.915,65.26,72.99
2026-01-03 16:20:00,M01,45.82,21.54,12.64,63.33,143.14
2026-01-03 16:25:00,M01,31.39,15.3,17.03,58.28,29.68
2026-01-03 16:30:00,M03,29.41,19.29,14.96,53.19,72.03
2026-01-03 16:35:00,M01,23.55,17.27,16.39,64.04,45.43
2026-01-03 16:40:00,M02,35.83,24.99,9.22,51.82,48.42
2026-01-03 16:45:00,M02,33.72,21.75,14.94,49.36,31.04
2026-01-03 16:50:00,M03,39.39,19.44,11.81,66.26,141.97
2026-01-03 16:55:00,M03,43.74,15.87,20.0,57.72,37.13
2026-01-03 17:00:00,M01,38.03,23.62,15.43,66.72,57.68
2026-01-03 17:05:00,M04,22.8,24.44,13.18,50.37,45.88
2026-01-03 17:10:00,M03,27.66,25.07,13.21,61.93,80.95
2026-01-03 17:15:00,M01,44.19,23.83,13.12,53.8,30.48
2026-01-03 17:20:00,M01,40.105000000000004,24.04,15.67,54.87,120.57
2026-01-03 17:25:00,M01,36.02,27.16,14.92,67.34,78.1
2026-01-03 17:30:00,M03,31.7,18.42,23.04,54.61,32.55
2026-01-03 17:35:00,M03,40.62,19.2,15.875,63.39,64.62
2026-01-03 17:40:00,M02,35.24,19.82,12.15,62.88,96.69
2026-01-03 17:45:00,M01,35.89,19.0,12.81,58.02,82.94
2026-01-03 17:50:00,M04,23.56,17.2,13.42,53.73,34.16
2026-01-03 17:55:00,M03,39.345,21.59,8.71,54.37,35.79
2026-01-03 18:00:00,M03,38.07,19.52,13.08,70.4,127.7
2026-01-03 18:05:00,M03,30.68,22.66,12.68,60.16,122.69
2026-01-03 18:10:00,M04,45.65,11.4,10.36,68.92,84.18
2026-01-03 18:15:00,M03,35.0,19.03,7.69,60.2,113.19
2026-01-03 18:20:00,M03,45.09,20.39,10.74,60.24,121.27
2026-01-03 18:25:00,M04,39.599999999999994,11.34,12.93,60.04,69.88
2026-01-03 18:30:00,M02,38.53,20.71,15.58,68.92,135.66
2026-01-03 18:35:00,M02,41.82,22.75,14.51,76.71,146.51
2026-01-03 18:40:00,M01,37.1,21.94,15.04,66.36,111.6
2026-01-03 18:45:00,M04,33.55,19.8,19.9,51.19,56.88
2026-01-03 18:50:00,M02,38.46,23.06,14.65,54.46,73.94
2026-01-03 18:55:00,M04,37.86,19.783333333333335,14.81,68.82,129.21
2026-01-03 19:00:00,M01,28.56,26.64,14.61,65.14,86.24
2026-01-03 19:05:00,M02,40.5,19.59,12.835,57.67,147.47
2026-01-03 19:10:00,M03,42.82,22.1,15.81,70.07,23.64
2026-01-03 19:15:00,M03,36.25,11.17,8.7,57.73,48.01
2026-01-03 19:20:00,M03,30.83,14.55,18.45,48.57,134.69
2026-01-03 19:25:00,M01,27.88,12.09,17.465,59.45,69.23
2026-01-03 19:30:00,M01,23.39,21.81,20.32,58.34,64.97
2026-01-03 19:35:00,M01,24.05,21.95,17.37,59.365,105.38
2026-01-03 19:40:00,M01,47.88,21.53,16.23,60.39,79.31
2026-01-03 19:45:00,M02,31.52,15.68,11.02,56.82,82.93
2026-01-03 19:50:00,M03,32.34,20.71,17.99,64.67,134.58
2026-01-03 19:55:00,M03,28.46,16.89,14.16,63.84,84.95
2026-01-03 20:00:00,M01,38.6,18.89,15.65,70.92,145.24
2026-01-03 20:05:00,M04,25.5,19.766666666666666,14.62,86.45,110.01
2026-01-03 20:10:00,M02,30.1,16.869999999999997,21.1,77.04,51.87
2026-01-03 20:15:00,M01,41.33,22.58,9.76,53.01,81.015
2026-01-03 20:20:00,M04,37.49,19.75,21.48,69.13,110.16
2026-01-03 20:25:00,M03,40.88,25.93,15.12,65.76,88.2
2026-01-03 20:30:00,M02,33.38,18.06,17.42,56.79,27.48
2026-01-03 20:35:00,M01,19.48,23.04,12.69,56.42,74.31
2026-01-03 20:40:00,M04,34.13,10.92,7.05,58.28,87.56333333333333
2026-01-03 20:45:00,M01,37.64,18.05,15.62,54.06,100.81666666666666
2026-01-03 20:50:00,M03,41.14,24.22,15.99,53.77,114.07
2026-01-03 20:55:00,M04,34.83,18.32,18.22,62.7,66.56
2026-01-03 21:00:00,M03,34.07,19.61,17.33,56.65,136.47
2026-01-03 21:05:00,M04,37.02,24.91,13.25,60.61,71.75
2026-01-03 21:10:00,M01,30.64,20.14,14.03,65.02000000000001,128.11
2026-01-03 21:15:00,M04,38.21,15.92,14.97,59.66,26.89
2026-01-03 21:20:00,M02,41.81,25.81,19.38,60.65,72.37
2026-01-03 21:25:00,M04,27.62,15.14,15.54,56.07,29.91
