plant_id,product_id,work_order_id,planned_production_qty,target_cycle_time_sec,shift,Installation_Year,failure_code,failure_severity,repair_time_minutes,technician_id,spare_part_used,maintenance_cost,energy_cost
FR02,P001,WO1001,1040.0,54.0,matin,2016.0,F003,major,47.0,TECH01,bearing,682.0,134.18
FR01,P003,WO1001,1043.0,52.0,nuit,2021.0,F003,minor,50.0,TECH03,sensor,791.0,117.72
FR02,P003,WO1002,951.0,48.0,nuit,2014.0,,minor,72.0,TECH02,valve,199.0,114.38
FR01,P002,WO1002,1111.0,40.0,apres_midi,2017.0,F002,major,171.0,TECH01,pump,997.0,46.03
FR01,P001,WO1001,940.0,42.0,matin,2012.0,F002,major,64.0,TECH01,bearing,1359.0,77.55
FR01,P003,,990.0,52.0,matin,2018.0,F001,major,154.0,TECH03,sensor,,31.95
FR01,P003,WO1002,938.0,40.0,apres_midi,2017.0,F004,critical,149.0,TECH03,sensor,2337.0,96.89
FR02,P001,WO1001,912.0,46.0,,2016.0,F003,critical,82.0,TECH03,pump,1792.0,47.45
FR02,P002,WO1002,995.0,41.0,nuit,2014.0,F003,minor,102.0,TECH03,valve,2914.0,58.81
FR01,P001,WO1003,1008.0,50.0,nuit,2019.0,F002,major,60.0,TECH03,bearing,2649.0,126.03
FR01,P002,WO1003,1003.0,50.0,apres_midi,2015.0,F001,minor,108.0,TECH02,bearing,477.0,148.06
FR02,P001,WO1001,1130.0,51.0,nuit,2020.0,F002,major,42.0,TECH01,sensor,2971.0,69.37
FR01,P001,WO1003,9430.099895068206,43.0,nuit,2020.0,F003,minor,93.0,TECH02,sensor,636.0,123.26
FR01,P001,WO1003,1108.0,43.0,apres_midi,2016.0,F003,major,62.0,TECH03,bearing,570.0,37.16
FR01,P001,WO1003,987.0,53.0,nuit,2018.0,F002,major,74.0,TECH01,pump,813.0,88.75
FR02,P002,WO1003,992.0,52.0,apres_midi,,F003,critical,70.0,TECH02,sensor,1164.0,91.66
FR02,P002,WO1002,1073.0,47.0,matin,2017.0,F004,minor,117.0,TECH03,sensor,1768.0,135.47
FR02,P003,WO1002,1025.0,50.0,matin,2015.0,,critical,82.0,TECH02,valve,858.0,51.38
FR01,P001,WO1001,1008.0,43.0,apres_midi,2021.0,F002,critical,86.0,TECH02,pump,2776.0,28.35
FR01,P002,WO1003,946.0,42.0,,2019.0,F004,minor,90.0,TECH03,pump,580.0,65.48
FR02,P002,WO1003,1113.0,49.0,apres_midi,2021.0,F004,critical,126.0,TECH01,sensor,2387.0,117.01
FR02,P002,WO1003,991.0,51.0,nuit,2014.0,F002,major,148.0,TECH03,valve,1569.0,25.98
FR02,P001,WO1001,1080.0,42.0,nuit,2016.0,F002,major,113.0,TECH03,sensor,460.0,38.99
FR02,P003,WO1002,940.0,44.0,apres_midi,2012.0,F002,major,115.0,TECH02,bearing,1768.0,25.9
FR01,P002,WO1003,,45.0,apres_midi,2012.0,F004,major,66.0,TECH01,sensor,167.0,84.54
FR02,P001,WO1002,1020.0,46.0,nuit,2020.0,F003,critical,146.0,,sensor,520.0,127.25
FR01,P002,WO1001,976.0,,nuit,2015.0,F001,minor,29.0,TECH01,sensor,225.0,54.65
FR02,P002,WO1002,,44.0,apres_midi,2020.0,F003,critical,63.0,TECH02,bearing,2876.0,24.09
FR01,P003,WO1003,1168.0,46.0,,2018.0,F002,minor,63.0,TECH03,valve,1155.0,42.94
FR02,P002,WO1002,917.0,43.0,nuit,2021.0,F003,minor,128.0,TECH01,valve,881.0,30.89
FR02,,WO1002,1192.0,44.0,matin,2019.0,F001,critical,23.0,TECH01,pump,574.0,91.95
FR02,P001,,1070.0,45.0,apres_midi,2020.0,F003,critical,83.0,TECH02,pump,2493.0,85.02
FR02,,WO1001,1061.0,48.0,apres_midi,,F002,major,167.0,TECH01,pump,1247.0,51.86
FR01,P003,WO1001,951.0,45.0,nuit,2018.0,F001,minor,73.0,TECH01,sensor,2603.0,129.49
FR02,P001,WO1001,935.0,49.0,matin,2019.0,F004,minor,134.0,TECH01,sensor,2433.0,73.41
FR01,P001,WO1002,1086.0,53.0,apres_midi,2013.0,F003,minor,49.0,TECH03,pump,2352.0,145.98
FR01,P003,WO1002,1147.0,50.0,apres_midi,2021.0,F004,major,90.0,TECH03,bearing,579.0,50.31
FR01,P002,WO1001,951.0,40.0,nuit,2020.0,F004,,113.0,TECH02,sensor,344.0,100.93
FR01,P003,WO1001,918.0,51.0,apres_midi,,F001,minor,155.0,TECH02,bearing,782.0,123.42
FR02,P001,WO1003,991.0,50.0,nuit,2014.0,F004,major,895.2144729942319,TECH03,bearing,2328.0,44.58
FR01,P003,WO1003,1038.0,46.0,matin,2020.0,F004,critical,128.0,,sensor,2527.0,123.12
FR01,P002,WO1001,1119.0,53.0,matin,,F003,major,90.0,,pump,1325.0,134.96
FR01,P003,WO1002,998.0,,apres_midi,2015.0,F001,major,179.0,TECH02,valve,1300.0,106.8
FR02,P001,WO1001,1135.0,52.0,nuit,2021.0,F002,critical,59.0,TECH02,valve,603.0,136.47
FR02,P001,WO1002,1106.0,50.0,matin,2017.0,F002,minor,174.0,TECH03,valve,2401.0,71.02
FR02,P003,WO1002,1043.0,42.0,apres_midi,2017.0,F001,critical,142.0,TECH02,bearing,1758.0,72.23
FR02,P002,WO1003,1098.0,45.0,apres_midi,2015.0,F004,minor,52.0,TECH02,pump,1213.0,
FR01,P003,WO1001,1186.0,41.0,apres_midi,2021.0,F003,major,85.0,TECH02,sensor,2567.0,123.87
FR01,P002,WO1001,1163.0,54.0,nuit,2021.0,F004,minor,124.0,TECH02,bearing,1879.0,24.31
FR02,P002,WO1002,1116.0,,nuit,2021.0,F002,major,98.0,TECH02,sensor,738.0,54.3
FR01,P003,WO1001,1088.0,51.0,matin,2021.0,F003,minor,32.0,TECH01,sensor,2430.0,100.63
FR01,P002,WO1003,943.0,,nuit,2012.0,F001,major,115.0,TECH03,bearing,540.0,99.0
FR01,P001,WO1003,1190.0,40.0,nuit,2016.0,F004,,48.0,TECH02,bearing,1791.0,82.46
,P003,WO1001,1088.0,52.0,apres_midi,2016.0,F004,minor,87.0,TECH02,pump,209.0,100.3
FR02,P002,WO1001,1093.0,41.0,apres_midi,2014.0,F003,minor,157.0,TECH02,bearing,602.0,61.89
FR01,P001,WO1003,1169.0,48.0,matin,2014.0,F004,critical,119.0,TECH03,sensor,1935.0,46.48
FR02,P003,WO1001,1159.0,48.0,apres_midi,2015.0,F001,major,95.0,TECH03,pump,2574.0,58.09
FR02,P001,WO1002,1138.0,46.0,apres_midi,2014.0,F003,major,147.0,TECH03,sensor,666.0,
FR02,P001,WO1001,1011.0,41.0,apres_midi,2014.0,F001,major,174.0,TECH02,pump,1118.0,75.79
FR02,P001,WO1002,968.0,44.0,nuit,2014.0,F001,critical,118.0,TECH02,sensor,1211.0,118.58
FR02,P002,WO1001,948.0,43.0,apres_midi,2018.0,F001,critical,123.0,TECH03,pump,2084.0,62.27
FR01,P003,WO1001,1050.0,41.0,matin,2020.0,F001,critical,89.0,TECH01,bearing,204.0,66.25
FR02,P003,WO1003,1138.0,41.0,matin,2012.0,F004,critical,,TECH01,valve,1022.0,110.67
FR01,P002,WO1002,1014.0,49.0,apres_midi,2019.0,F003,minor,33.0,TECH03,sensor,621.0,138.73
FR01,P003,WO1003,974.0,47.0,apres_midi,2021.0,F004,major,116.0,TECH02,sensor,993.0,
FR02,P001,WO1001,997.0,44.0,matin,2012.0,F002,minor,175.0,TECH02,pump,2216.0,115.63
FR01,P003,WO1003,1010.0,47.0,nuit,,F001,critical,94.0,TECH01,bearing,2540.0,101.1
FR01,P002,WO1001,1184.0,41.0,apres_midi,2019.0,F001,critical,52.0,TECH02,bearing,1958.0,87.76
FR01,P001,WO1001,1155.0,41.0,matin,2017.0,F002,minor,169.0,TECH03,pump,613.0,22.48
FR02,P002,WO1001,1016.0,,nuit,2017.0,F002,major,160.0,TECH02,bearing,2485.0,69.5
FR02,P001,WO1002,1075.0,50.0,matin,2021.0,F001,critical,112.0,TECH02,bearing,2721.0,46.7
FR01,P001,WO1002,1127.0,42.0,nuit,2018.0,F004,,153.0,TECH03,pump,12358.636650536504,38.22
FR02,P003,WO1002,1005.0,50.0,matin,2019.0,F004,minor,125.0,TECH01,sensor,2408.0,55.82
FR02,P001,WO1003,1138.0,49.0,matin,2018.0,F001,minor,62.0,TECH03,pump,1499.0,104.9
FR02,P002,,999.0,47.0,nuit,2012.0,F003,minor,47.0,TECH02,valve,2897.0,90.0
,P003,WO1003,1075.0,54.0,apres_midi,2021.0,F002,major,77.0,TECH03,pump,2344.0,76.8
FR01,P002,WO1003,1148.0,47.0,matin,2015.0,F004,major,34.0,TECH03,pump,2085.0,38.86
FR01,P001,WO1001,975.0,42.0,apres_midi,2015.0,F003,critical,171.0,TECH01,bearing,650.0,121.18
FR02,P002,,902.0,40.0,matin,2020.0,F001,critical,126.0,TECH01,sensor,1274.0,82.55
FR02,P002,WO1001,980.0,46.0,nuit,2020.0,F001,major,133.0,,valve,834.0,103.88
FR01,P001,WO1001,1187.0,43.0,apres_midi,2014.0,F004,major,109.0,TECH03,bearing,2399.0,24.79
,P003,WO1001,907.0,42.0,nuit,2020.0,F004,minor,45.0,TECH02,bearing,2645.0,136.0
FR02,P002,WO1001,986.0,44.0,nuit,2016.0,F001,minor,129.0,TECH03,bearing,1907.0,87.34
FR01,P001,WO1003,1185.0,51.0,apres_midi,2017.0,F004,minor,114.0,,sensor,1529.0,65.43
FR02,P003,WO1003,973.0,45.0,apres_midi,2018.0,F004,critical,148.0,TECH01,pump,12358.636650536504,127.5
FR02,P003,WO1003,1022.0,53.0,,2014.0,F004,critical,101.0,TECH03,,1024.0,125.53
FR01,,WO1002,,40.0,nuit,2015.0,F001,critical,895.2144729942319,TECH01,valve,2903.0,48.61
FR01,P002,WO1003,1042.0,51.0,nuit,2016.0,F002,critical,20.0,TECH03,sensor,1263.0,68.24
FR02,,WO1003,1057.0,51.0,nuit,2012.0,F003,minor,70.0,TECH02,pump,2160.0,98.72
FR02,P002,WO1002,1008.0,48.0,apres_midi,2019.0,F002,critical,,TECH02,valve,733.0,149.82
FR01,P003,WO1001,1094.0,45.0,matin,2018.0,,critical,88.0,TECH03,sensor,1249.0,122.24
FR02,P002,WO1001,935.0,42.0,apres_midi,,F003,minor,147.0,TECH01,valve,1003.0,26.49
,P001,WO1001,989.0,40.0,matin,2018.0,F001,minor,85.0,TECH01,bearing,251.0,115.71
FR02,P002,WO1002,1195.0,52.0,nuit,2020.0,F002,major,118.0,TECH01,pump,2367.0,83.79
FR01,P002,WO1003,1100.0,48.0,matin,2016.0,F001,minor,49.0,TECH03,valve,1928.0,22.38
FR01,P003,WO1003,945.0,41.0,apres_midi,2017.0,F004,critical,155.0,TECH02,sensor,2494.0,78.87
FR01,P002,WO1003,1006.0,53.0,apres_midi,2016.0,F004,minor,21.0,TECH01,sensor,775.0,62.56
,P001,WO1003,1069.0,49.0,apres_midi,2012.0,F002,critical,119.0,TECH02,sensor,2732.0,33.57
FR02,P003,WO1002,1045.0,45.0,matin,2017.0,F004,major,122.0,TECH01,sensor,,89.32
FR01,P001,WO1003,1077.0,45.0,apres_midi,2018.0,F002,major,44.0,TECH03,pump,1438.0,142.42
FR02,P003,WO1001,9430.099895068206,51.0,matin,2016.0,F001,major,166.0,TECH03,bearing,1873.0,133.71
FR01,P003,WO1002,902.0,42.0,nuit,2014.0,F001,critical,90.0,TECH01,pump,1896.0,92.86
,P002,WO1002,981.0,50.0,matin,2017.0,F002,critical,123.0,TECH02,pump,,46.86
FR02,P001,WO1001,1162.0,45.0,nuit,2018.0,F003,major,33.0,TECH01,sensor,2674.0,34.9
FR02,P003,WO1001,1186.0,53.0,,2021.0,F002,major,151.0,TECH01,valve,2549.0,108.89
FR01,P002,WO1003,994.0,41.0,nuit,,F003,critical,52.0,TECH01,bearing,1849.0,70.95
FR02,P003,WO1001,963.0,47.0,apres_midi,2020.0,F002,critical,56.0,TECH02,sensor,2792.0,87.85
FR02,P003,WO1002,1145.0,52.0,matin,2018.0,F001,critical,126.0,TECH01,pump,1977.0,121.07
FR01,P003,WO1002,976.0,40.0,nuit,2014.0,F004,critical,49.0,TECH01,bearing,2041.0,98.34
FR01,P003,WO1002,1158.0,45.0,apres_midi,2012.0,F002,major,174.0,TECH03,pump,184.0,29.97
,P003,WO1003,992.0,53.0,apres_midi,2018.0,F003,major,139.0,TECH02,valve,2362.0,148.18
FR01,P003,WO1003,9430.099895068206,40.0,nuit,2019.0,F004,minor,32.0,TECH03,valve,1315.0,38.71
,P002,WO1001,1170.0,48.0,nuit,2012.0,F003,minor,101.0,TECH03,valve,1791.0,147.41
,P003,WO1003,920.0,52.0,matin,2016.0,,critical,57.0,TECH01,valve,1343.0,86.0
FR01,P001,WO1003,961.0,52.0,nuit,2019.0,F003,,92.0,TECH01,bearing,438.0,129.05
FR01,P002,WO1002,1159.0,48.0,nuit,,F003,critical,106.0,TECH01,,2160.0,36.12
FR02,P001,WO1002,1136.0,45.0,apres_midi,2018.0,F002,minor,114.0,TECH03,bearing,592.0,131.97
,P003,WO1001,1040.0,45.0,nuit,2013.0,F004,critical,85.0,TECH02,sensor,656.0,36.82
,P001,,1066.0,48.0,nuit,2015.0,F004,minor,895.2144729942319,TECH02,sensor,2949.0,135.71
FR01,P003,WO1003,966.0,53.0,nuit,2017.0,F004,minor,152.0,TECH03,sensor,1234.0,77.55
FR02,P003,WO1001,957.0,44.0,apres_midi,2018.0,,major,75.0,TECH03,pump,2241.0,131.98
FR02,P002,WO1001,1111.0,48.0,,2018.0,F001,critical,68.0,TECH02,bearing,2494.0,55.84
FR02,P002,WO1002,1029.0,44.0,apres_midi,2014.0,F001,major,115.0,TECH01,sensor,2275.0,112.07
FR02,P003,WO1002,924.0,53.0,apres_midi,2019.0,F002,minor,895.2144729942319,TECH02,sensor,217.0,120.62
FR01,P002,,910.0,53.0,matin,2018.0,F004,minor,22.0,TECH03,sensor,2402.0,84.98
FR02,P001,WO1001,1156.0,43.0,apres_midi,2015.0,F001,critical,155.0,TECH01,sensor,504.0,132.44
FR02,P002,WO1002,980.0,41.0,apres_midi,2021.0,F004,critical,92.0,TECH01,bearing,145.0,108.78
FR01,P002,WO1003,1185.0,41.0,matin,2015.0,F002,critical,35.0,TECH02,bearing,2648.0,60.89
FR02,P001,WO1001,918.0,54.0,matin,2015.0,F003,critical,45.0,TECH01,pump,2402.0,140.84
FR01,P002,WO1002,1009.0,52.0,matin,2016.0,F002,minor,179.0,TECH03,sensor,2088.0,64.19
FR02,P003,WO1003,933.0,40.0,nuit,,F001,minor,101.0,TECH02,valve,596.0,115.03
FR02,P001,WO1003,1187.0,49.0,apres_midi,2020.0,F001,minor,,TECH03,,,110.04
FR02,P003,WO1002,1154.0,53.0,nuit,2017.0,F001,major,122.0,TECH03,bearing,221.0,37.16
FR01,P001,,1025.0,42.0,matin,2019.0,F002,major,136.0,TECH03,pump,997.0,75.64
FR01,P003,WO1001,1108.0,40.0,matin,2012.0,F002,major,79.0,TECH02,,2617.0,94.65
FR02,P003,WO1001,1033.0,52.0,,2017.0,F002,critical,31.0,TECH03,valve,810.0,44.22
FR01,P002,WO1003,985.0,45.0,matin,2017.0,F004,minor,140.0,TECH03,,1124.0,32.92
FR01,P003,WO1001,974.0,53.0,nuit,2019.0,F001,major,177.0,TECH01,sensor,691.0,91.01
,P002,WO1002,1034.0,50.0,matin,2012.0,F002,critical,63.0,TECH01,valve,2764.0,39.92
FR01,P001,,1072.0,52.0,apres_midi,2016.0,,,172.0,TECH03,valve,1791.0,122.45
FR01,P003,WO1001,1112.0,46.0,apres_midi,2014.0,F004,critical,171.0,TECH01,bearing,800.0,131.2
FR01,P003,WO1002,918.0,48.0,apres_midi,2017.0,F001,minor,116.0,TECH02,valve,1533.0,32.19
FR02,P001,WO1002,1018.0,53.0,nuit,2020.0,F003,critical,156.0,TECH01,valve,1121.0,111.4
FR02,P001,WO1001,1184.0,46.0,matin,2021.0,F003,major,103.0,TECH02,bearing,12358.636650536504,115.19
FR01,P003,WO1003,1126.0,43.0,nuit,2014.0,F001,critical,67.0,TECH02,valve,2241.0,28.61
FR02,P001,WO1002,1111.0,53.0,apres_midi,2020.0,F004,minor,71.0,TECH01,sensor,2274.0,97.52
FR02,P002,WO1002,1088.0,43.0,matin,2020.0,F001,minor,55.0,TECH01,sensor,,100.83
,P001,,1050.0,47.0,nuit,2012.0,F003,critical,124.0,TECH02,bearing,1499.0,86.56
FR02,P001,WO1002,1122.0,43.0,matin,2013.0,F002,minor,167.0,TECH03,,120.0,109.68
FR01,P003,WO1003,1027.0,40.0,matin,2015.0,F001,minor,123.0,TECH03,bearing,1011.0,52.1
FR02,P002,WO1001,1147.0,48.0,nuit,2018.0,F003,major,31.0,TECH03,pump,1160.0,53.97
FR02,P001,WO1001,950.0,42.0,apres_midi,2013.0,F002,major,,TECH03,pump,1209.0,140.1
FR01,P002,WO1001,1090.0,53.0,nuit,2018.0,F001,critical,61.0,TECH01,,1418.0,108.29
FR01,P002,WO1002,1136.0,40.0,nuit,2016.0,F004,minor,112.0,TECH01,pump,780.0,71.61
FR02,P002,WO1003,921.0,48.0,apres_midi,2021.0,F003,minor,105.0,TECH02,pump,2425.0,107.31
FR02,P003,WO1001,1009.0,50.0,nuit,,F002,minor,,TECH02,sensor,660.0,117.27
FR02,P001,WO1003,932.0,50.0,matin,2020.0,F002,major,171.0,TECH03,sensor,756.0,59.29
FR02,P003,WO1001,1026.0,53.0,apres_midi,2020.0,F004,minor,32.0,TECH02,valve,509.0,87.56
FR02,P001,WO1002,943.0,54.0,nuit,2014.0,F003,,137.0,TECH01,bearing,2953.0,34.91
FR02,P001,WO1001,906.0,52.0,matin,,F002,minor,,TECH03,sensor,,98.16
FR01,P003,WO1002,1027.0,49.0,apres_midi,2018.0,F004,major,150.0,TECH03,sensor,736.0,109.43
FR02,P002,WO1002,990.0,53.0,nuit,2016.0,F003,critical,115.0,TECH03,sensor,1229.0,116.61
FR02,P002,WO1001,1029.0,49.0,apres_midi,2016.0,,critical,,TECH02,pump,852.0,144.86
FR01,P001,WO1003,916.0,44.0,matin,2016.0,F004,minor,171.0,TECH03,sensor,,41.68
FR01,P003,WO1002,1085.0,51.0,matin,2020.0,F004,minor,54.0,TECH01,sensor,1751.0,29.03
FR01,P002,WO1003,1009.0,54.0,apres_midi,2015.0,F004,major,39.0,TECH03,,1708.0,142.52
FR01,P002,WO1001,1185.0,53.0,matin,2017.0,F003,major,124.0,TECH02,pump,1526.0,104.32
FR02,P001,WO1002,1062.0,48.0,matin,2017.0,F004,major,95.0,TECH02,bearing,113.0,93.21
FR02,P001,WO1003,,42.0,apres_midi,2018.0,F004,minor,67.0,TECH03,bearing,587.0,75.03
FR02,P003,WO1002,1098.0,45.0,,2013.0,F002,major,62.0,TECH03,pump,213.0,77.3
FR02,P001,WO1001,1186.0,50.0,nuit,,F003,minor,100.0,TECH02,pump,1887.0,58.61
FR02,P002,WO1002,1081.0,51.0,nuit,2020.0,F003,major,87.0,TECH01,pump,1189.0,101.2
FR02,P002,WO1001,996.0,50.0,apres_midi,2014.0,F004,minor,173.0,TECH01,bearing,1578.0,22.0
FR01,P002,WO1003,950.0,51.0,matin,2013.0,F004,major,178.0,TECH03,valve,2702.0,90.74
FR02,P002,WO1002,933.0,,matin,2019.0,F001,major,75.0,TECH03,,988.0,27.55
FR01,P003,WO1003,920.0,44.0,apres_midi,2012.0,F004,major,146.0,TECH03,pump,865.0,114.12
FR01,P003,WO1001,1083.0,51.0,apres_midi,2019.0,F003,minor,,TECH02,bearing,493.0,145.08
FR02,P001,WO1001,1192.0,47.0,apres_midi,2016.0,F002,critical,53.0,TECH02,valve,736.0,44.08
FR01,P001,WO1003,963.0,49.0,matin,2020.0,F003,critical,,TECH03,valve,2222.0,55.68
FR02,P001,WO1003,1023.0,45.0,nuit,2020.0,F002,,103.0,TECH02,valve,1699.0,90.03
FR01,P003,WO1001,1000.0,51.0,nuit,2015.0,F004,minor,93.0,TECH02,sensor,203.0,83.68
FR02,P002,WO1003,1018.0,45.0,matin,2012.0,F001,critical,,TECH01,bearing,2653.0,126.11
FR01,P001,WO1001,977.0,52.0,nuit,2016.0,F002,critical,30.0,TECH02,pump,1680.0,36.34
FR02,P002,WO1003,1080.0,46.0,apres_midi,2018.0,F003,major,134.0,TECH03,bearing,585.0,91.91
FR02,P001,WO1001,1098.0,47.0,apres_midi,2020.0,F004,major,105.0,TECH01,,1837.0,139.89
FR02,P001,WO1001,1089.0,51.0,matin,,F002,minor,94.0,TECH02,valve,373.0,106.72
FR02,P001,WO1002,1002.0,,matin,2020.0,F001,critical,165.0,TECH01,valve,2658.0,54.95
FR02,,WO1001,9430.099895068206,41.0,apres_midi,2020.0,F001,critical,178.0,TECH02,bearing,1106.0,28.14
FR01,P001,WO1001,1029.0,46.0,apres_midi,2017.0,,minor,81.0,,pump,1192.0,74.48
FR01,P002,WO1002,1140.0,48.0,matin,2013.0,F004,critical,42.0,TECH01,sensor,110.0,80.71
FR01,P001,WO1002,1033.0,52.0,matin,2016.0,F002,major,123.0,TECH02,valve,894.0,37.3
FR02,P002,WO1003,1056.0,40.0,apres_midi,2014.0,F002,critical,81.0,TECH03,pump,543.0,82.43
FR01,P003,WO1003,1057.0,52.0,apres_midi,2017.0,,,93.0,TECH02,valve,2567.0,107.97
FR02,P001,WO1001,,54.0,nuit,2016.0,F002,major,,TECH01,valve,2928.0,81.82
FR02,P002,WO1003,,51.0,nuit,,F004,critical,145.0,TECH01,bearing,1746.0,49.46
FR01,P003,WO1003,951.0,40.0,apres_midi,2012.0,F001,major,60.0,TECH02,sensor,,144.59
,P003,WO1001,948.0,46.0,matin,,F002,major,,TECH03,valve,,34.94
FR02,P003,WO1002,,52.0,nuit,2021.0,F001,major,27.0,TECH02,sensor,1642.0,99.09
FR01,P002,WO1002,1150.0,53.0,,2013.0,F004,critical,178.0,TECH02,,195.0,114.8
FR02,P001,WO1001,953.0,44.0,apres_midi,2016.0,F001,major,68.0,TECH02,bearing,2089.0,55.09
FR02,P001,WO1001,,40.0,matin,2017.0,F003,minor,131.0,TECH02,valve,2674.0,69.34
FR02,P002,WO1001,1061.0,53.0,matin,2012.0,F004,critical,125.0,TECH03,pump,2490.0,76.72
FR02,P001,WO1001,1191.0,54.0,apres_midi,2018.0,,major,74.0,TECH02,sensor,1723.0,104.11
FR02,P002,WO1001,980.0,52.0,,2014.0,F004,minor,156.0,TECH03,pump,2455.0,86.6
FR01,P001,WO1001,1119.0,40.0,apres_midi,2012.0,F001,minor,51.0,TECH02,bearing,2111.0,44.86
FR01,P003,WO1003,,41.0,matin,2018.0,F001,major,,TECH03,pump,635.0,136.03
FR02,P001,WO1003,9430.099895068206,50.0,apres_midi,2018.0,F001,minor,115.0,TECH02,pump,12358.636650536504,67.37
FR02,P002,WO1003,966.0,49.0,matin,2021.0,F003,major,76.0,TECH01,pump,2840.0,69.74
FR01,,WO1002,1133.0,48.0,apres_midi,2014.0,F001,minor,,TECH02,sensor,1691.0,123.98
FR01,P003,WO1001,1097.0,51.0,apres_midi,2017.0,F003,critical,24.0,TECH02,bearing,2425.0,89.61
FR02,P002,WO1001,1158.0,,matin,2015.0,F003,major,138.0,TECH01,,1357.0,50.08
FR01,P001,WO1003,1076.0,42.0,apres_midi,2015.0,F002,minor,,TECH01,sensor,297.0,138.89
FR02,P001,WO1002,1197.0,48.0,,2020.0,F002,minor,895.2144729942319,TECH02,sensor,1554.0,124.67
FR01,,WO1003,1179.0,45.0,matin,2018.0,F002,major,82.0,TECH03,bearing,359.0,97.99
FR02,P002,WO1001,1199.0,52.0,apres_midi,,F004,critical,134.0,TECH01,sensor,2309.0,86.57
FR01,,WO1001,1028.0,49.0,matin,2020.0,F003,major,156.0,TECH01,valve,278.0,107.8
,P001,WO1003,1079.0,45.0,matin,2014.0,F001,minor,118.0,TECH01,sensor,2378.0,66.91
FR01,P003,WO1003,1191.0,46.0,apres_midi,2015.0,F002,major,45.0,TECH01,pump,1918.0,
FR01,P002,WO1001,1106.0,49.0,nuit,2020.0,F004,critical,53.0,,sensor,2898.0,24.98
FR02,P003,WO1003,1193.0,50.0,matin,2015.0,F003,minor,100.0,TECH01,bearing,2035.0,71.97
FR01,P002,WO1001,1074.0,47.0,nuit,2018.0,F004,critical,25.0,TECH02,bearing,668.0,100.27
FR02,P002,WO1003,928.0,50.0,nuit,2020.0,F001,critical,81.0,TECH02,sensor,552.0,100.78
FR01,P001,WO1002,1078.0,54.0,apres_midi,2015.0,F002,minor,114.0,TECH01,sensor,158.0,29.28
FR02,P001,WO1001,,42.0,apres_midi,2020.0,F003,critical,94.0,TECH03,pump,1284.0,113.55
FR01,P001,WO1002,1091.0,47.0,matin,2018.0,F004,minor,73.0,TECH03,,784.0,31.02
FR02,P002,WO1003,1136.0,54.0,apres_midi,2015.0,F002,,110.0,TECH03,valve,966.0,116.31
FR01,P003,WO1002,1124.0,45.0,matin,2014.0,F002,critical,103.0,TECH02,pump,168.0,138.56
FR02,P002,WO1003,1013.0,45.0,matin,2017.0,F003,minor,132.0,TECH02,valve,1297.0,146.79
FR01,P001,WO1002,1177.0,50.0,nuit,2014.0,F002,critical,103.0,TECH02,pump,2504.0,98.46
FR02,P001,WO1002,916.0,53.0,apres_midi,2018.0,F004,,,TECH02,,1411.0,112.83
FR02,P003,WO1002,985.0,42.0,apres_midi,2012.0,F003,critical,120.0,TECH01,valve,1687.0,50.4
FR02,P001,WO1001,1080.0,45.0,matin,2018.0,F003,major,46.0,TECH01,valve,984.0,68.69
FR01,P001,WO1002,1044.0,50.0,nuit,2014.0,F002,critical,37.0,TECH03,valve,552.0,21.59
FR02,P001,WO1003,1124.0,52.0,apres_midi,2020.0,F001,major,143.0,TECH03,,1869.0,123.73
FR01,P003,WO1003,953.0,47.0,nuit,2017.0,F001,minor,30.0,TECH01,sensor,2073.0,109.64
FR02,P002,WO1001,967.0,52.0,nuit,2018.0,F001,minor,23.0,TECH03,bearing,332.0,53.54
FR01,P001,WO1001,1006.0,46.0,matin,2020.0,F004,minor,122.0,TECH02,sensor,210.0,83.71
FR02,P003,WO1003,976.0,49.0,apres_midi,2017.0,F003,major,102.0,TECH03,bearing,2633.0,114.69
FR01,P001,WO1002,926.0,54.0,apres_midi,2021.0,F002,minor,62.0,TECH02,,825.0,106.65
FR01,P003,WO1003,1054.0,49.0,apres_midi,2013.0,F001,minor,58.0,TECH03,pump,,
FR02,P001,WO1001,971.0,46.0,nuit,2017.0,F002,critical,78.0,TECH02,pump,602.0,68.07
FR01,P003,WO1001,1079.0,42.0,apres_midi,2017.0,F001,major,895.2144729942319,TECH03,sensor,2777.0,40.05
FR01,P001,WO1003,946.0,49.0,matin,2013.0,F001,major,98.0,TECH02,valve,1179.0,37.89
FR02,P002,WO1002,1141.0,53.0,nuit,2018.0,F002,major,103.0,TECH01,bearing,2469.0,72.63
FR01,P001,WO1002,1176.0,42.0,apres_midi,2020.0,F004,minor,100.0,TECH01,bearing,2028.0,82.36
FR01,P003,,1004.0,44.0,nuit,2021.0,F002,major,74.0,TECH02,bearing,1473.0,143.59
FR01,,WO1003,994.0,51.0,nuit,2015.0,F002,minor,84.0,TECH01,pump,,85.71
,P002,,1118.0,44.0,nuit,2016.0,F004,minor,112.0,TECH03,bearing,758.0,44.67
FR01,,WO1001,1069.0,48.0,matin,2017.0,F004,minor,127.0,TECH01,pump,1698.0,42.0
FR02,P003,WO1003,1182.0,52.0,apres_midi,2012.0,F002,minor,102.0,TECH02,valve,1452.0,64.88
FR01,P003,,1027.0,48.0,apres_midi,2019.0,F004,critical,113.0,TECH01,pump,2547.0,139.44
